Wall time,Step,Value
1578701666.2665715,55669,0.84375
1578701666.7132418,55719,0.8125
1578701666.9219625,55739,0.84375
1578701668.3505106,55859,0.875
1578701668.5540555,55879,0.71875
1578701669.2043219,55939,0.84375
1578701670.4592776,56059,0.9375
1578701670.9753811,56109,0.71875
1578701672.0561824,56209,0.8125
1578701673.024634,56309,0.84375
1578701673.2051573,56329,0.9375
1578701674.596047,56479,0.71875
1578701675.7108243,56589,0.71875
1578701675.8900237,56609,0.78125
1578701676.2602365,56649,0.84375
1578701677.4187849,56769,0.875
1578701677.7060895,56799,0.8125
1578701683.0658433,57209,0.875
1578701683.334616,57239,0.90625
1578701683.7014353,57279,0.90625
1578701684.97741,57419,0.9375
1578701686.0138242,57529,0.90625
1578701686.7534206,57599,0.8125
1578701687.6578388,57669,0.84375
1578701688.5507984,57769,0.78125
1578701688.8336463,57799,0.84375
1578701689.2906046,57849,0.875
1578701689.7405725,57899,0.84375
1578701690.275251,57959,0.8125
1578701691.3611212,58079,0.9375
1578701691.4617205,58089,0.875
1578701693.16505,58259,0.90625
1578701693.447157,58289,0.75
1578701694.1046298,58359,0.78125
1578701695.165171,58479,0.875
1578701698.2171085,58629,0.75
1578701698.4069004,58649,0.8125
1578701699.0452304,58719,0.8125
1578701699.9558744,58819,0.875
1578701700.7022402,58899,0.78125
1578701700.9013903,58919,0.90625
1578701701.1162689,58939,0.90625
1578701701.6532795,58989,0.78125
1578701702.5487685,59079,0.875
1578701703.5254366,59179,0.875
1578701703.6254058,59189,0.90625
1578701704.574982,59289,0.78125
1578701704.9633467,59329,0.9375
1578701705.0593247,59339,0.8125
1578701706.9009774,59529,0.84375
1578701707.3484752,59579,0.8125
1578701707.5280988,59599,0.875
1578701707.8998306,59639,0.8125
1578701708.7609973,59729,0.75
1578701710.455929,59909,0.78125
1578701713.7470837,60109,0.90625
1578701714.2452948,60159,0.875
1578701715.1161978,60249,0.90625
1578701715.8651714,60309,0.84375
1578701715.9565642,60319,0.78125
1578701716.0471175,60329,0.75
1578701716.3030522,60359,0.75
1578701716.6890352,60389,0.84375
1578701719.1656728,60609,0.84375
1578701720.7052708,60779,0.78125
1578701720.7918868,60789,0.9375
1578701721.1539965,60829,0.875
1578701721.6020262,60879,0.78125
1578701722.300653,60949,0.84375
1578701723.2224047,61039,0.84375
1578701723.4344366,61059,0.78125
1578701724.3939207,61159,0.84375
1578701724.9419348,61219,0.84375
1578701725.1273968,61239,0.84375
1578701725.6878006,61299,0.84375
1578701725.8713362,61319,0.9375
1578701726.043465,61339,0.84375
1578701727.1771092,61459,0.9375
