Wall time,Step,Value
1578698477.8862143,48029,0.78125
1578698478.4863908,48059,0.84375
1578698482.3369641,48259,0.84375
1578698485.2464888,48409,0.875
1578698487.6867888,48529,0.84375
1578698491.9188251,48719,0.9375
1578698492.3584294,48739,0.78125
1578698495.4820316,48899,0.875
1578698496.0151927,48929,0.96875
1578698496.373211,48949,0.8125
1578698496.5213327,48959,0.84375
1578698502.3410275,49149,0.84375
1578698507.2659733,49389,0.71875
1578698507.9366167,49419,0.875
1578698510.9209285,49549,0.9375
1578698512.7192917,49629,0.90625
1578698514.4821851,49719,0.8125
1578698515.1292646,49749,0.78125
1578698515.5706255,49769,0.90625
1578698515.83388,49779,0.75
1578698518.9670718,49919,0.875
1578698520.7257605,49999,0.875
1578698526.2146227,50219,0.90625
1578698527.6702645,50279,0.78125
1578698528.3562176,50309,0.9375
1578698529.9430394,50379,0.875
1578698532.5114534,50509,0.78125
1578698532.8318992,50529,0.90625
1578698533.0423775,50539,0.90625
1578698536.688599,50609,0.875
1578698540.0604322,50789,0.9375
1578698543.2405071,50949,0.90625
1578698544.7805939,51019,0.9375
1578698545.8810477,51069,0.84375
1578698546.0774689,51079,0.8125
1578698547.1687562,51139,0.9375
1578698549.6229577,51269,0.875
1578698550.0106087,51289,0.90625
1578698551.1643584,51349,0.90625
1578698556.101614,51609,0.84375
1578698557.2772114,51659,0.90625
1578698560.643194,51789,0.84375
1578698561.4694734,51829,0.9375
1578698565.3600705,52009,0.8125
1578698567.4339013,52089,0.9375
1578698573.9699955,52319,0.875
1578698574.488744,52349,0.8125
1578698574.615611,52359,0.875
1578698575.251815,52399,0.9375
1578698575.4557424,52409,0.90625
1578698576.3381898,52449,0.90625
1578698580.740454,52669,0.9375
1578698585.608041,52899,0.875
1578698588.542043,53029,0.90625
1578698591.786676,53189,0.9375
1578698594.2560425,53299,0.90625
1578698597.7592638,53459,0.84375
1578698598.3873441,53489,0.75
1578698600.8414626,53599,0.84375
1578698601.0430446,53609,0.8125
1578698601.6598506,53639,0.75
1578698606.9589527,53809,0.875
1578698607.6363387,53849,0.9375
1578698611.0630484,54049,0.8125
1578698611.5299284,54069,0.875
1578698614.6217823,54209,0.9375
1578698615.7175486,54259,0.84375
1578698618.7430716,54399,0.78125
1578698618.9475882,54409,0.875
1578698619.3555508,54429,0.90625
1578698620.3667493,54479,0.90625
1578698626.3857648,54759,0.84375
1578698628.3449264,54849,0.90625
1578698630.0501199,54919,0.9375
1578698630.917351,54959,0.84375
1578698632.1494179,55019,0.84375
1578698633.5631297,55079,0.84375
1578698634.5915933,55129,0.90625
